,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким блюдом Демьян угощал соседа в басне Крылова?,уха,щи,каша,кисель
1,Какая таблица обычно висит в школьных кабинетах химии?,растворимости,умножения,интегралов,коэффициентов УЕФА
2,"Сколько раз в году цветут сады в песне, которая стала популярной в исполнении А.Герман?",Один,Четыре,Три,Два
3,Чем заменяется мягкий знак в международной транслитерации русских слов латинскими буквами?,Апострофом,Точкой,Тире,Вопросительным знаком
4,От кого Чичиков получил мёртвые души на самых выгодных для себя условиях?,От Манилова,От Собакевича,От Плюшкина,От Коробочки
5,Какая из этих кошек водится в Африке?,Сервал,Манул,Кугуар,Оцелот
6,Кем приходился Петр II Петру I?,Внуком,Сыном,Племянником,Внучатым племянником
7,Какой вулкан в Антарктиде имеет наибольшую высоту?,Сидли,Террор,Берлин,Эребус
8,Какова примерная длина Панамского канала?,82 км.,124 км.,64 км.,42 км.
9,Какой из этих испанских королей (1621-1665) был Габсбургом?,Филипп IV,Луис I,Фердинанд VII,Карл III
