,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что Балда давал попу в сказке Пушкина?,Щелчки,Пинки,Взятки,Клятвы
1,Где в 2018 году пройдет Чемпионат Мира по футболу?,Россия,Аргентина,Испания,Италия
2,Что располагалось в здании Бастилии с XV века по 1789 год?,Тюрьма,Суд,Казармы,Парламент
3,"Слово ""Одеколон"" - французское. Переводится как ""Вода из ..."". Откуда?",Кёльна,Колонки,Клона,Колонии
4,В честь какого императора получил свое название месяц август?,Октавиана,Тиберия,Клавдия,Диоклетиана
5,Кем был Леонид Гайдай в Иркутском драматическом театре на заре своей карьеры?,Актёром,Суфлёром,Режиссёром,Билетёром
6,Какая спортивная обувь числилась в 1526 году в гардеробе английского короля Генриха VIII?,бутсы,боксёрки,кеды,лыжные ботинки
7,В районе какого аэропорта погиб в 1943 году известный летчик-испытатель Григорий Яковлевич Бахчиванджи?,Кольцово (Екатеринбург),Курумоч (Самара),Рощино (Тюмень),Домодедово (Москва)
8,Какая из этих стран больше всех раз выигрывала Олимпийские игры по футболу?,Венгрия,Аргентина,Чехословакия,Бразилия
9,Какой из этих боксеров отправил знаменитого Оскара де Ла Хойю в нокаут?,Бернард Хопкинс,Артуро Гатти,Флойд Мейвезер,Шейн Мосли
