,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Персонаж какого мультсериала просил денег, ""чтобы перезанять, чтобы переотдать""?",Масяня,Винни-Пух,Симпсоны,Бивис и Баттхед
1,Где водятся волосатые лягушки?,Африка,Австралия,Япония,Арктика
2,"Как нельзя говорить и писать, согласно правилам русского языка, принятым 1 сентября 2009 года?",Каратэ,Крепкий кофе,По срЕдам,ДОговор
3,Какой из этих самолетов был создан позднее других?,"""Руслан""","""Илья Муромец""","""Максим Горький""","""Антей"""
4,В каком веке была изобретена тушь для ресниц?,XIX н. э.,II до н. э.,XVI н. э.,XX н. э.
5,Какой из этих народных танцев - французский?,Фарандола,Тарантелла,Сарабанда,Фанданго
6,Самоназвание какого из этих древних народов переводится как «черноголовые»?,Шумеры,Инки,Лидийцы,Хунну
7,Назовите скульптора памятника Ивану Федорову в Москве,Волнухин,Опекушин,Мартос,Андреев
8,На гербе (эмблеме) какого государства изображена Гаруда — ездовое животное бога Вишну?,Таиланд,Шри-Ланка,Индия,Непал
9,Игрок с каким необычным именем участвует в Индийской премьер-лиге крикета?,Наполеон Эйнштейн,Цезарь Эдисон,Ньютон Македонский,Ганнибал Леонардо
