,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Под каким названием вошла в историю Гражданская война в США?,Севера и Юга,Верха и Низа,Белого и Чёрного,Полюса и Экватора
1,Как называется популярный фильм с участием Риз Уизерспун?,«Блондинка в законе»,«Другая женщина»,«Блондинка в эфире»,«Блондинка с амбициями»
2,Как в спорте называется прохождение дистанции гребцами?,заезд,заплыв,забег,заброс
3,Сколько мачт у знаменитого барка «Крузенштерн»?,Четыре,Две,Три,Пять
4,Какая из этих птиц НЕ относится к семейству соколиных?,Коршун,Кречет,Сапсан,Пустельга
5,В какую реку впадает Москва-река?,Ока,Волга,Яуза,Яхрома
6,Какой музей находится в Люцерне?,Войны и мира,Часов и времени,Естествознания и техники,Оригиналов и подделок
7,Под каким мостом по легенде пролетел Чкалов?,Троицкий,Большеохтинский,Дворцовый,Аничков
8,"Какой город представляет аргентинский футбольный клуб ""Эстудиантес""?",Ла-Плата,Росарио,Буэнос-Айрес,Мар-дель-Плата
9,На индуистских изображениях бог Вишну в своих четырех руках держит четыре атрибута. Что не входит в этот перечень?,Свиток,Раковина,Чакра,Булава
