,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько лучей у звезды на гербе Вьетнама?,5,6,7,8
1,"Что невозможно сделать с ремонтом, по мнению Михаила Жванецкого?",закончить,сделать хорошо,спланировать,оплатить
2,"Как за любовь к присоединению земель называли Георгия I, правителя Киевской Руси, который основал великокняжеский престол, отдельный от великого княжения киевского?",Долгорукий,Завоеватель,Хоробрит,Отважный
3,Какой головной убор носил гоголевский Чичиков?,Картуз,Цилиндр,Берет,Шапка-ушанка
4,"Что входило в состав съедобной взрывчатки, разработанной Г. Кистяковским для китайских партизан?",Мука,Сухое молоко,Сахар,Масло
5,Как на Руси называлась плата за проезд на почтовых лошадях?,прогонные,проездные,пролётные,проводные
6,"Кто помог Высоцкому записать более ста песен, купив для этого студийную аппаратуру?",скульптор Михаил Шемякин,танцор Михаил Барышников,режиссёр Сергей Параджанов,актриса Марина Влади
7,Как закончить слова Уинстона Черчилля о Махатме Ганди — «полуголый ...»?,Факир,Шут,Йог,Клоун
8,"Что изображено на картине Сая Твомбли, проданной на аукционе Sotheby's в 2015 году за 70 миллионов долларов?",Спирали на сером фоне,Обнаженные женщины,Деревья в космосе,Цветы в бассейне
9,"Прообразом какого современного танца был египетский ""танец осы"", перекочевавший в Париж под названием ""танец блохи""?",Стриптиз,Брейк-данс,Танец живота,Фламенко
