,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое оружие используется во время биатлонных соревнований?,Винтовка,Пистолет,Ружьё,Лук и стрелы
1,"Как называется атмосферное явление, непрозрачный воздух, насыщенный водяными парами?",Туман,Фата-моргана,Обман,Дурман
2,На каком полотне Василия Сурикова присутствует снег?,«Переход Суворова через Альпы»,«Сибирская красавица»,«Завоевание Сибири Ермаком»,«Утро стрелецкой казни»
3,Вооруженные силы какой из этих организаций получили в 1988 г. Нобелевскую премию мира?,ООН,НАТО,Зап.-европ. союз,Варшавский договор
4,Как иначе называют морскую промысловую рыбу скумбрию?,Макрель,Таймень,Мальма,Пикша
5,В каком городе стоит памятник любопытству?,Екатеринбург,Новосибирск,Тобольск,Красноярск
6,Какой из стабильных элементов периодической системы обладает наименьшей электроотрицательностью?,Цезий,Радий,Фтор,Гафний
7,"Как назывался низший, 4-й чин членов Боярской думы в Русском государстве 16-17 веков?",Думные дьяки,Думные бояре,Окольничие,Думные дворяне
8,"Кто из этих великих импрессионистов в детстве пел в церковном хоре, руководимом Ш. Гуно?",Огюст Ренуар,Клод Моне,Альфред Сислей,Поль Сезанн
9,Что коллекционирует писатель-фантаст Сергей Лукьяненко?,Фигурки мышек,Раковины моллюсков,Курительные трубки,Пивные банки
