,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется песня Виктора Цоя?,«Алюминиевые огурцы»,«Железные кабачки»,«Медные помидоры»,«Титановые баклажаны»
1,Каким бывает экскаватор?,Шагающим,Ползающим,Бегающим,Подпрыгивающим
2,Какой из этих городов больше не носит статус столицы?,Алма-Ата,Ашхабад,Душанбе,Бишкек
3,С какой части клетки начинается её деление?,ядро,оболочка,вакуоль,цитоплазма
4,Кто в конце концов стал мужем Гермионы Грейнджер? ,Рональд Уизли ,Драко Малфой ,Гарри Поттер ,Невилл Долгопупс 
5,Какая планета была открыта в 1846 году благодаря постоянному отклонению Урана от рассчитанной учёными орбиты?,Нептун,Юпитер,Плутон,Меркурий
6,Как называется самая сильная комбинация в покере?,флэш рояль,флэш дро,стрит флэш,фулл хаус
7,"Кто так отозвался на смерть Ф. М. Достоевского: «...когда он умер, я понял, что он был самый, самый близкий, дорогой, нужный мне человек»?",Л. Толстой,И. Тургенев,М. Салтыков-Щедрин,Д. Григорович
8,Когда в музее-заповеднике Тарханы ежегодно проводится всероссийский Лермонтовский праздник?,Начало июля,Начало мая,Середина октября,Конец декабря
9,Сколько лучей имеет Хадар — большая звезда на флаге Австралии?,7,4,5,6
