,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что отличает амбидекстров от других людей?,Одинаковое владение обеими руками,Добавочный палец на ноге или руке,Наличие лишь одного полушария головного мозга,Наличие двух предсердий
1,Кто попросил шоколада у героя стихотворения Корнея Чуковского?,Слон,Сын,Ай-Болит,Крокодил
2,"Кто написал роман ""Портрет Дориана Грея""?",Оскар Уайльд,Уильям Мейкпис Теккерей,Роберт Льюис Стивенсон,Чарльз Диккенс
3,Сколько лошадей впряжено в колесницу на фронтоне Большого театра?,Четыре,Шесть,Три,Пять
4,Какой архипелаг является крупнейшим в Европе?,Шпицберген,Оркнейские острова,Шетландские острова,Гебридские острова
5,Кто автор поэтических строк: «Мне грустно... потому что весело тебе»?,Михаил Лермонтов,Афанасий Фет,Александр Пушкин,Фёдор Тютчев
6,Радиус атома какого из этих элементов больше?,Бериллий,Углерод,Кислород,Неон
7,Хронический недостаток какого микроэлемента в детстве приводит к выраженной задержке умственного развития?,Йод,Цинк,Фтор,Кобальт
8,В каком городе США провёл детство великий аргентинский композитор Астор Пьяццолла?,Нью-Йорк,Чикаго,Майами,Лос-Анджелес
9,Какую единственную из всех книг Льва Троцкого одобрил Иосиф Сталин?,«Терроризм и коммунизм»,«Перманентная революция»,«История русской революции»,«Литература и революция»
