,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая грамматическая категория существует?,Лицо,Нога,Плечо,Спина
1,Какая шахматная фигура ходит только по диагонали?,Слон,Ферзь ,Ладья ,Конь 
2,Какой город НЕ является областным центром России?,Луганск,Пенза,Курган,Благовещенск
3,Столицей какого государства является Джакарта?,Индонезия,Малайзия,Сингапур,Камбоджа
4,"Какой древнеегипетский бог, согласно легенде, убил своего брата Осириса?",Сет,Гор,Геб,Тот
5,Где был изобретён лак для ногтей?,Китай,Франция,Италия,Япония
6,Что запретил солдатам во время русско-японской войны командующий армией генерал Куропаткин?,стирать форму,пить воду из колодцев,передвигаться днём,жечь костры
7,Кто из перечисленных не змея?,Чаквелла,Абома,Крайт,Щитомордник
8,На флаге какой провинции Испании находятся семь белых звезд на красном фоне?,Мадрид,Мурсия,Кантабрия,Каталония
9,"Какое произведение не входит в книгу ""Вечера на хуторе близ Диканьки""?",Старосветские помещики,Пропавшая грамота,Иван Фёдорович Шпонька и его тётушка,Страшная месть
