,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не является транспортным средством?,Антабус,Омнибус,Автобус,Троллейбус
1,"Кто снимался в фильмах ""Профессионал"", ""Великолепный"", ""Вор"" и ""Ас из асов"" ?",Жан-Поль Бельмондо,Адриано Челентано,Жан Маре,Арнольд Шварценеггер
2,Как звали великого грузинского поэта Руставели?,Шота,Ираклий,Зураб,Вахтанг
3,Что из этого является официальным символом Мадрида?,Земляничное дерево,Вишневое дерево,Мандариновое дерево,Апельсиновое дерево
4,Какое отчество имел император Николай I?,Павлович,Николаевич,Александрович,Петрович
5,В каком итальянском городе находится картинная галерея Уффици?,Флоренция,Милан,Рим,Венеция
6,"Какой из этих футбольных призов СССР вручался не команде, а отдельному футболисту?",«Рыцарь атаки»,«Вместе с командой»,«Гроза авторитетов»,«Агрессивный гость»
7,Герб какого государства представляет собой изображение «львиной капители»?,Индия,Ангола,Дания,Мексика
8,С погружением какой плиты на стыке с Евразийской плитой связано появление островной дуги Рюкю?,Филиппинской,Скотии,Индостанской,Северо-американской
9,"Из какой трагедии У. Шекспира Александр Блок позаимствовал выражение ""пузыри Земли"" в качестве заглавия для цикла своих стихов?","""Макбет""","""Отелло""","""Король Лир""","""Гамлет"""
