,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в сводках войны обозначают место военных действий?,Театр,Ринг,Арена,Сцена
1,Какая группа крови человека обозначается АВ?,IV,III,I,II
2,В каком месяце отмечают День медработника?,Июнь,Август,Май,Июль
3,Как называется самая маленькая часть театрального представления?,Эпизод,Сцена,Явление,Акт
4,"Какой породы была Земира, любимая собачка Екатерины II, которую художники изображали на картинах вместе с хозяйкой?",Левретка,Болонка,Пудель,Шпиц
5,Как звали кавалера у героини одной из песен Высоцкого - продавца парфюмерии?,Голубев Слава,Андрей Бокучава,Морозов Савва,Булат Окуджава
6,"В каком произведении Н. В. Гоголь сказал: «Выражается сильно русский народ! И если наградит кого крепким словцом, то пойдёт оно ему и в род и потомство...»?",«Мёртвые души»,«Старосветские помещики»,«Ревизор»,«Записки сумасшедшего»
7,Родиной какого из этих струнных инструментов является Западная Африка?,Банджо,Танбур,Укулеле,Бандола
8,В какой из этих стран суахили не является одним из официальных языков?,Мозамбик,Кения,Уганда,Танзания
9,На гербе какого государства изображены черные пантеры?,Габон,Кот-д&#39;Ивуар,Малави,Нигер
