,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На каком языке обычно выписывают медицинские рецепты?,Латинском,Английском,Русском,Греческом
1,Какую пьесу Михаила Рощина поставил во МХАТе Олег Ефремов?,«Старый Новый год»,«Старый год»,«Новый год»,"«Вот тебе, бабушка, и Юрьев день!»"
2,Сколько естественных спутников у Венеры?,0,3,1,5
3,Столица какого из этих государств располагается на островах?,Дания,Греция,Бельгия,Швеция
4,Какой из представителей тихоокеанских лососей является самым маленьким?,Горбуша,Чавыча,Кета,Нерка
5,В какую геологическую эпоху мы живем?,Голоцен,Плейстоцен,Плиоцен,Неоцен
6,Каким трубопроводам для газа в зданиях Японии присвоен статус «сейсмостойких»?,Медным,Полиэтиленовым,Алюминиевым,Стальным
7,Название какой из этих столиц переводится на русский как «каменный город»?,Ташкент,Астана,Бишкек,Душанбе
8,В каком человеческом органе можно найти петлю Генле?,Почки,Печень,Легкие,Сердце
9,Какой из этих крупных кратеров Луны является самым молодым?,Тихо,Шредингер,Лейбниц,Гагарин
