,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой рисунок у тельняшки?,Полоска,Клетка,Горошек,Цветочки
1,"С кем дружил «кузнечик, совсем как огуречик» в известной детской песенке?",с мухами,с кузнечиками,с комарами,с лягушками
2,С чьей головой обычно изображался древнеегипетский бог Тот?,ибис,шакал,крокодил,кот
3,Какая часть мужского гардероба может быть снабжена штрипками?,брюки,рубашка,пиджак,шляпа
4,Какой гость НЕ  является персонажем оперы «Садко»?,московский,варяжский,индийский,веденецкий
5,В каком азиатском государстве нет постоянных рек?,Саудовская Аравия,Ирак,Сирия,Иордания
6,Какая часть площади Турции расположена в Европе?,3%,40%,12%,25%
7,В окрестностях какого населенного пункта Наполеон сказал Мюрату: «Завтра для нас снова взойдёт солнце Аустерлица»?,Витебск,Смоленск,Бородино,Малоярославец
8,Какое славянское племя не жило на территории Белоруссии?,Поляне,Радимичи,Кривичи,Дреговичи
9,"Кого из зарубежных писателей М. Горький призывал: ""... не теряйте веры в дело Ленина...""?",Р. Роллан,С. Цвейг,Г. Уэллс,А. Барбюс
