,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто были легендарными основателями Рима?,Ромул и Рем,Серп и Молот,Бонни и Клайд,Чук и Гек
1,Какие часы не существуют в природе?,Ветровые,Песочные,Солнечные,Водные
2,Как называется криволинейное перекрытие между двумя опорами?,Арка,Капитель,Пилон,Пилястра
3,Имя какого писателя носит бывший Екатерининский канал Санкт-Петербурга?,А.Грибоедова,М.Лермонтова,Г.Державина,А.Пушкина
4,Чем является традиционное испанское блюдо?,Десерт,Окорок,Овощное рагу,Суп из мидий
5,Какой титул носил верховный правитель Византии?,Басилевс,Деспот,Император,Диодох
6,Какую военную операцию назвали «Полководец Румянцев»?,Освобождение Харькова,Снятие блокады Ленинграда,Освобождение Севастополя,Освобождение Смоленска
7,В вооружённых силах какой страны имеется особый род войск Береговая охрана?,США,Польша,Южная Корея,Россия
8,При каком количестве принадлежавших им крепостных душ дворяне назывались малопоместными?,До 100,До 200,До 150,До 50
9,Слуги с каким именем не было в романе Джека Лондона «Маленькая хозяйка Большого дома»?,О-Лей,О-Дай,О-Рай,О-Пой
