,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как заканчивается название советского фильма «По улицам...»?,Комод водили,Щавель косили,Слоны бродили,Коты ходили
1,"Кто первым осознал, что Америка - это не Индия?",Америго Веспуччи,капитан Врунгель,Христофор Колумб,Фернан Магеллан
2,"Что, по мнению Максима Горького, является родным отцом подлости?",Личный эгоизм,Скудный быт,Воинственный нрав,Скрытный характер
3,Что из этого в Моабите написал Муса Джалиль?,Тетрадь,Брошюра,Дневник,Блокнот
4,Какой стихотворный размер использовал А. С. Пушкин в стихотворении про вещего Олега?,Амфибрахий,Ямб,Анапест,Дактиль
5,"Кто из этих композиторов -автор оперы ""Русалка""?",Даргомыжский,Римский-Корсаков,Мусоргский,Чайковский
6,"Какая из этих птиц съедает за час до 100 волосатых гусениц, а за лето - около 300 тысяч?",Кукушка,Ворон,Сорока,Бекас
7,Какое растение чаще всего встречается на государственных символах?,Пальма,Дуб,Лавр,Кукуруза
8,"Кто сказал про Пушкина, что он — «наше всё»?",Аполлон Григорьев,Владимир Даль,Анна Ахматова,Василий Жуковский
9,Какому русскому дипломату установлен памятник в Японии?,И. А. Гошкевичу,М. Ф. Бартоломею,К. В. Струве,М. А. Хитрово
