,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как порой называют навязчивую идею?,идея фикс,идея БРИКС,идея икс,идея микс
1,"Что, по словам героини Ф.Раневской из кинофильма ""Весна"", является страшной силой?",Красота,Ум,Деньги,Знакомства
2,Как называются герои телевизионной программы для маленьких детей?,Телепузики,Телепапики,Телепонтики,Телепуппики
3,Близ какого города произошло Бородинское сражение?,Можайск,Брянск,Смоленск,Волоколамск
4,Сколько атомов водорода содержится в одной молекуле аммиака?,3,4,1,2
5,Как называется лицевая сторона монеты?,Аверс,Гурт,Траверс,Реверс
6,Эпителий какого органа называется «интима»?,Кровеносные сосуды,Яичко,Пищевод,Матка
7,"Сколько человек изображено на картине Леонардо да Винчи ""Тайная вечеря""? ",13,11,14,12
8,"Как назвали физическую частицу с ультравысокой энергией, которая была обнаружена 15 октября 1991 года?",Oh-My-God,Super-Mario,Nein-400,Devils-Ray
9,"Какой из перечисленных городов не упоминается в песне ""Средневековый город"" группы ""Зимовье Зверей""?",Прага,Краков,Вена,Бремен
