,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется форменный головной убор матросов военно-морского флота?,Бескозырка,Будёновка,Папаха,Тюбетейка
1,"Какой музыкальный термин происходит от итальянского слова, в переводе означающего ""глухой""?",Сурдина,Стретта,Скерцо,Синкопа
2,Какой из этих цветов является символом Республики Куба?,Марипоса,Лилия,Мимоза,Роза
3,Какая группа армий не была развернута Германией у границ СССР?,"""Восток""","""Север""","""Центр""","""Юг"""
4,Как можно перевести на русский язык самоназвание древних шумеров?,Черноголовые,Вышедшие из воды,Кареглазые,Возделывающие землю
5,"Если из полного спектра, которым является белый свет, исключить желтый цвет, то каким цветом будет остаток?",Фиолетовый,Пурпурный,Синий,Оранжевый
6,"У какого из этих футболистов были прозвища Датский Динамит, Голова Локерена, Безумная Лошадь?",Пребен Элькьер-Ларсен,Микаэль Лаудруп,Ларс Ольсен,Петер Шмейхель
7,"Кто был королём вестготов, когда в 451 году в битве на Каталаунских полях вместе с римлянами гунны были откинуты за Рейн?",Теодорих I,Леовигильд,Сигерик,Аларих I
8,Как называется приспособление для крепления и передвижения ремня ручного огнестрельного оружия?,Антабка,Анчутка,Авдотка,Ардатка
9,Кем стал российский и советский фехтовальщик Пётр Заковорот в возрасте 64 лет?,Первым чемпионом Украинской ССР в фехтовании на рапирах,Инструктором по фехтованию во 2-м гв. кав. корпусе генерала Доватора,Знаменосцем Олимпийской сборной СССР в Хельсинки,Бронзовым призёром по фехтованию среди маэстро на II Олимпийских играх
