,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что нес Ослику в подарок Пятачок?,Шарик,Хвост,Горшок с медом,Варенье
1,"Что целовал целовальник, обещая честно исполнять свои обязанности?",Крест,Икону,Библию,Звездицу
2,Без чего не приготовить традиционное испанское блюдо паэлью?,рис,горох,картофель,кукуруза
3,К какому периоду относится вымирание динозавров?,Мел,Триас,Неоген,Кембрий
4,В каком году Санкт-Петербург переименовали в Петроград?,В 1914,В 1917,В 1905,В 1924
5,"Какая птица, согласно легенде, выдала Христа преследователям, за что Господь связал её лапки невидимыми путами?",воробей,скворец,ворона,кукушка
6,Что изображено на картине «Происхождение мира» Жана Дезире Гюстава Курбе?,Обнажённая женщина,Французская семья,Космическое пространство,Извержение вулкана
7,Какой из этих персонажей древнегреческой мифологии не прорицатель?,Киферон,Тиресий,Мопс,Полиид
8,Какое холодное оружие относится к ударному с пробойником?,Чекан,Тонфа,Кистень,Буздыхан
9,"Какой химический элемент не входит в состав минерала азопроита, впервые обнаруженного на территории Иркутской области?",Азот,Бор,Титан,Кислород
