,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Артистка балета - балерина. Артист балета -?,Танцовщик,Балетоман,Болеро,Балерун
1,Какой московский театр основан Аркадием Райкиным?,"""Сатирикон""","""Эрмитаж""","""Сфера""","""Декамерон"""
2,Какое устройство есть у современных автомобилей?,круиз-контроль,гастроль-контроль,маршрут-контроль,турне-контроль
3,Какого подвига Геракл не совершал?,Убил Минотавра,Пригнал коней Диомеда,Задушил немейского льва,Добыл пояс Ипполиты
4,Кто из этих персонажей не является героем опер П. И. Чайковского?,Борис Годунов,Евгений Онегин,Мазепа,Германн
5,Какая из этих столиц находится на материковой части Азии?,Нейпьидо,Джакарта,Бандар-Сери-Бегаван,Манила
6,Настоящее имя знаменитого голливудского актера Аль Пачино…,Альфред,Александр,Альберт,Алан
7,"Какая степень, дающая право поступления в университет, присваивается во Франции выпускникам полной средней школы?",Бакалавр,Кандидат,Лиценциат,Магистр
8,"Кто был единственным президентом США, занимавшим в свое время должность директора ЦРУ?",Джордж Буш-старший,Джеральд Форд,Дуайт Эйзенхауэр,Линдон Джонсон
9,"Какое слово пропущено в стихотворении Б. Пастернака: ""Размокшей каменной... В воде Венеция плыла.""?",Баранкой,Лодчонкой,Буханкой,Ватрушкой
