,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой прибор хозяйки не применяют на кухне?,микшер,миксер,тостер,ростер
1,Как греки сами называют свою страну?,Эллада,Паллала,Колхида,Илиада
2,Какова естественная среда обитания скалярии?,вода,небо,каменистый грунт,льды Антарктики
3,Сколько атомов водорода в молекуле метана? ,Четыре,Два,Три,Пять
4,У какой птицы Осёл советовал Соловью поучиться пению в басне Крылова?,у петуха,у кукушки,у павлина,у дятла
5,Кто изобрёл фонограф — устройство для записи и воспроизведения голоса?,Томас Эдисон,Александр Попов,Александер Белл,Гульельмо Маркони
6,"Кто автор строк «Над Бабьим Яром памятников нет. Крутой обрыв, как грубое надгробье»?",Е. Евтушенко,Р. Рождественский,Б. Ахмадулина,А. Вознесенский
7,Какой псевдоним взял себе белорусский литератор Константин Мицкевич?,Якуб Колас,Янка Купала,Янка Мавр,Максим Танк
8,"Представители какого государства отказались подписать соглашение о ссылке Наполеона на остров Эльба (Договор в Фонтенбло, 1814), предлагая сослать ""узурпатора"" на Азорские острова?",Великобритания,Австрия,Венгрия,Пруссия
9,Сколько раз в сутки подзаводят куранты Спасской башни Кремля?,Два,Три,Один,Четыре
