,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько килограммов примерно весит пуд?,16,20,10,100
1,Какой легкоатлетический снаряд спортсмен толкает?,Ядро,Молот,Диск,Копье
2,"Что на Кавказе означает слово ""Кунак""?",Друг,Свекор,Враг,Конь
3,Как назывались первые советские телевизоры?,КВН,Рубин,Зил,Горизонт
4,В каком городе жили Ромео и Джульетта?,В Вероне,В Парме,В Мантуе,В Падуе
5,Что изображено на флаге города Токио?,Солнце с шестью лучами,Вагон поезда метрополитена,Вишня Есино,Небоскрёб
6,Здание какого вокзала Москвы спроектировал архитектор К. Тон - автор Оружейной палаты Кремля?,Ленинградского,Киевского,Курского,Рижского
7,"Про кого из персонажей «Гамлета» Гертруда, королева датская, говорит в пьесе: «Он тучен и одышлив»?","Гамлет, сын Гертруды","Горацио, друг Гамлета","Клавдий, король датский","Лаэрт, сын Полония"
8,Какое из этих названий российских генеральских чинов не употреблялось после 1796 г.?,Генерал-аншеф,Генерал от кавалерии,Генерал от инфантерии,Инженер-генерал
9,Какой из этих паразитов является ленточным червем?,Эхинококк,Власоглав,Ришта,Цистицерк
