,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую из этих актрис зовут не Лариса?,Рязанова,Гузеева,Удовиченко,Лужина
1,Имя какого писателя носит определённый тип смеха?,Гомера,Омар Хайама,Конан Дойля,Пушкина
2,"Что означает японское слово ""сэппуку""?",Ритуальное самоубийство,Чайная церемония,Искусство вышивки на шелке,Бракосочетание
3,"Какому поэту принадлежат строки песни: ""В Антарктиде льдины землю скрыли, льдины в Антарктиде замела пурга.""?",А. Горохов,Л. Ошанин,Л. Дербенев,М. Танич
4,Как на Руси до XIV века назывались непристойные ругательства?,Нелепые глаголы,Скудные наречия,Странные междометия,Неуместные местоимения
5,Какое место на парусном корабле считалось почетным?,Шканцы,Бак,Марс,Шкафут
6,"Кто на открытии памятника Пушкину в Москве в 1880 году произнёс речь, в которой выразил убеждение, что России суждено сказать ""новое слово""?",Фёдор Достоевский,Николай Чернышевский,Иван Тургенев,Иван Аксаков
7,Какой цветок был символом прихода весны в Германии в Средние века?,Фиалка,Нарцисс,Тюльпан,Ландыш
8,"Роман Жюля Верна «Ледяной сфинкс», по сути, продолжение книги «Повесть о приключениях Артура Гордона Пима». Кто является ее автором?",Эдгар По,Вальтер Скотт,Александр Дюма,Майн Рид
9,Какой из этих выдающихся ученых XX века так и не получил Нобелевскую премию?,Эдвин Хаббл,Джордж Томсон,Вольфганг Паули,Энрико Ферми
