,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой пигмент окрашивает листья в зеленый цвет?,Хлорофилл,Каротин,Антоциан,Танин
1,Какое из этих чисел не является простым?,15,7,11,13
2,"Ветку какого дерева можно увидеть на 10-рублёвых монетах Банка России, посвященных городам?",дуб,клён,берёза,ольха
3,"Какой из этих городов не входит в ""Золотое кольцо России""?",Рязань,Владимир,Суздаль,Ярославль
4,Каким фронтом не командовал Константин Рокоссовский?,1-й Украинский,2-й Белорусский,Брянский,1-й Белорусский
5,Какой литературовед считается крупнейшим исследователем творчества Лермонтова?,Ираклий Андронников,Владимир Топоров,Николай Балашов,Мстислав Цявловский
6,Кем приходился по родству маршал Мюрат императору Наполеону?,Зять,Племянник,Свояк,Двоюродный брат
7,Как буквально переводилось название государства Речь Посполитая?,Общая вещь,Наше дело,Начальное слово,Единый язык
8,"Какое из этих насекомых считается самым длинным в мире (длина тела с конечностями — 56,7 см)?",Мегапалочник Чаня,Гигантская вета,Дровосек титан,Гигантский длинноногий кузнечик
9,Какая из этих лесных ягод считается несъедобной?,Воронец,Гонобобель,Земляника,Морошка
