,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называлось учение, связывающее характер человека с его почерком?",Графология,Дактилоскопия,Каллиграфия,Хиромантия
1,Как называется соглашение на основе взаимных уступок?,Компромисс,Капитуляция,Консенсус,Конфронтация
2,"В какой стране в конце 1950-х годов была основана художественная группа Antipodeans, утверждавшая важность фигуративного искусства?",Австралия,Япония,Бразилия,Эфиопия
3,Сколько желудочков находится в головном мозге человека?,4,2,3,1
4,Какую из частей «Лунной сонаты» написал не Бетховен?,Все написаны Бетховеном,Первую,Вторую,Третью
5,Для приготовления какого коктейля необходимо персиковое пюре?,«Беллини»,«Пина колада»,«Дайкири»,«Космополитен»
6,"Название картины какого художника стало названием романа братьев Стругацких ""Град обреченный""?",Николай Рерих,Святослав Рерих,Питер Брейгель,Ян Брейгель
7,Какое эпическое произведение не является киргизским?,«Кобланды»,«Олджобай и Кишимджан»,«Курманбек»,«Сарынжи-Бокой»
8,Сколько земных лет составляет год на Нептуне?,165,84,202,248
9,Примерами решения каких игр являются N-ядро и вектор Шепли?,кооперативных игр,некооперативных игр,дифференциальных игр преследования,стохастических игр
