,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из этих дробей является бесконечной при переводе в десятичную систему?,1/3,1/4,1/10,1/5
1,Как правильно написать название предмета кухонной утвари?,Дуршлаг,Друшлак,Друшлаг,Дуршлак
2,Какая судьба встречается в названии романа Стругацких?,Хромая,Кривая,Косая,Глухая
3,"Кто автор картины ""Голубые ели""?",Иван Шишкин,Виктор Васнецов,Винсент Ван Гог,Пабло Пикассо
4,Продолжительность солнечных суток какой планеты Солнечной системы ближе к земным?,Марс,Уран,Меркурий,Венера
5,Какое слово придумал и ввел в оборот поэт Игорь Северянин?,Бездарь,Негодяй,Хлыщ,Головотяп
6,"Какой композитор написал цикл песен ""По волне моей памяти""?",Д. Тухманов,М. Таривердиев,А. Журбин,А. Петров
7,Какой композитор за последние 40 лет жизни не написал ни одной оперы?,Джоаккино Россини,Рихард Вагнер,Джузеппе Верди,Джакомо Пуччини
8,Как назывался гладиатор на колеснице?,Эсседарий,Пегниарий,Сагиттарий,Эквит
9,"Какого музыканта, записавшего все гитарные партии для альбома «По волне моей памяти», называли на западе «советским Эриком Клэптоном»?",Бориса Пивоварова,Юрия Чернавского,Юрия Морозова,Александра Ляпина
