,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется артиллерийское подразделение?,батарея,труба,штуцер,вентиль
1,Какой город является родиной игры «Кто хочет стать миллионером»?,Лондон,Вашингтон,Париж,Москва
2,Какие цветы распускаются в парке «Чаир»?,Розы,Астры,Ромашки,Хризантемы
3,История какого изобретения связана с песенкой «У Мэри был барашек»?,фонограф,прядильная машина,шляпка Мэри Пикфорд,азбука для слепых
4,Какое из этих имен - не древнееврейского происхождения?,Федор,Иван,Яков,Мария
5,В какой части человеческого организма расположены пейеровы бляшки?,В кишечнике,В плевральной полости,В полости черепа,В подмышечной впадине
6,Что из перечисленного не является понятием матричных вычислений?,Градиент,Перманент,Определитель,След
7,"Для какого пояса характерны биомы маквис, скрэб, чапараль, финбош с жестколистными кустарниками?",Субтропический,Тропический,Экваториальный,Субэкваториальный
8,В каком городе на Аляске почти все жители проживают в одном 14-этажном доме?,Уиттиер,Джуно,Теллер,Кенай
9,"Кто из летчиков, первых Героев Советского Союза, — отец самого юного летчика Великой Отечественной, ставшего пилотом в 14 лет, а в 15 награжденного орденом?",Николай Каманин,Сигизмунд Леваневский,Анатолий Ляпидевский,Василий Молоков
