,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как можно поставить мат в шахматах?,В два хода,В один шаг,В три прыжка,На четыре стороны
1,Что есть у пуловера?,рукава,воротник,застёжка-молния,пуговицы
2,"Что, изнемогая от тяжести, везут трое детей на картине Перова ""Тройка""?",Бочку с водой,Сани с дровами,Баржу,Цистерну с маслом
3,Какая буква греческого алфавита используется при описании крыльев самолета Ту-144?,Дельта,Гамма,Альфа,Бета
4,Как переводится с французского языка слово «фуршет»?,вилка,бокал,блюдо,салфетка
5,Каким королем Франции был уничтожен орден рыцарей — тамплиеров?,Филипп Красивый,Людовик ХХI,Карл IV,Генрих II
6,Где погиб знаменитый путешественник Фернан Магеллан?,На Филиппинских островах,На островах Зеленого Мыса,На островах Фиджи,На Кокосовых островах
7,Как герой фильма «Белорусский вокзал» назвал свой батальон?,Непромокаемый,Непобедимый,Неприступный,Непотопляемый
8,"В каком городе проходила Олимпиада, одним из талисманов которой была птица зимородок?",Сидней,Нагано,Мюнхен,Барселона
9,"Кто был командиром корабля «Аполлон-13», единственном из летавших к Луне пилотируемых кораблей, на котором в полёте произошла серьёзная авария?",Джеймс Ловелл,Фред Хейз,Вирджил Гриссом,Джон Суайгерт
