,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,По какому критерию Байкал – мировой рекордсмен среди озер?,глубина,площадь,температура,ширина
1,Какого железнодорожного вокзала нет в Москве?,Минский,Киевский,Рижский,Казанский
2,"Какая из этих птиц знаменита своими разноцветными перьями, украшенными ""глазками""?",Павлин,Тетерев,Фазан,Петух
3,Какая геологическая эра была раньше других?,Архей,Кайнозой,Палеозой,Мезозой
4,"Кто автор фразы: ""По случаю учёта шницелей столовая закрыта навсегда!""?",И. Ильф,М. Задорнов,М. Зощенко,М. Жванецкий
5,Кто княжил в Москве и Владимире после Симеона Гордого?,Иван II Красный,Василий I,Иван I Калита,Дмитрий Шемяка
6,Какой британский музыкант некоторое время выступал под псевдонимом Рикки Надир?,Питер Хэммилл,Эрик Клэптон,Рик Уэйкман,Фил Коллинз
7,В какой комедии Плавта впервые прозвучало выражение «человек человеку волк»?,«Ослы»,«Клад»,«Хвастливый воин»,«Пленники»
8,Какое прозвище получил авианосец ВМС США «Форрестол»?,Zippo,Rokki,Lego,Imba
9,"Что У. Шекспир назвал ""вкуснейшим из блюд в земном пиру""?",Сон,Опьянение,Уединение,Любовь
