,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько денег никогда не собрать купюрами российских рублей образца 1997 года?,458 рублей,3210 рублей,455 рублей,190 рублей
1,"Какая телепрограмма представляет себя как ""интеллектуальное казино""?",«Что? Где? Когда?»,«Своя игра»,«Поле Чудес»,«Брейн-Ринг»
2,"Как называется позиция на шахматной доске, когда пешки одного цвета располагаются по диагонали и защищают друг друга?",Пешечная цепь,Пешечная змейка,Пешечный парад,Пешечный строй
3,Какая из этих социалистических стран не производила собственных легковых автомобилей?,Венгрия,Польша,Румыния,Чехословакия
4,Королем какого танца был Перес Прадо?,Мамбо,Пачанга,Данса,Румба
5,В чем обвиняли Иосифа Бродского на суде в Ленинграде в 1964 году?,Тунеядство,Разврат,Антисоветчина,Кража
6,Разновысокие брусья применяются в спортивной гимнастике у женщин. Высота верхней жерди - 241 см. А нижней?,161,171,191,181
7,Как звали палисандрового генерала из армии Урфина Джюса в сказке Александра Волкова?,Лан Пирот,Эот Линг,Кабр Гвин,Дин Гиор
8,"Какая российская рок-группа исполняет песню «Субмарина», посвящённую морякам-подводникам?",«Разные люди»,«Ногу свело!»,«Король и Шут»,«Машина времени»
9,"В каком лондонском театре состоялась премьера пьесы ""Мышеловка"" Агаты Кристи?","""Амбассадор""","""Ковент-Гарден""","""Глобус""","""Олд Вик"""
