,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто изучает тунцов и гольцов?,ихтиолог,стоматолог,косметолог,спелеолог
1,"Кому или чему посвящены пушкинские строки: ""Люблю тебя, Петра творенье!""?",Санкт-Петербургу,Анне Керн,Императрице Елизавете,Российскому флоту
2,Кто из героев фильма «Место встречи изменить нельзя» говорит: «Бабу не проведёшь! Она сердцем видит»?,Горбатый,Фокс,Манька-Облигация,Жеглов
3,Кто стал победителем чемпионата Европы - 2001 по фигурному катанию среди мужчин?,Евгений Плющенко,Станик Жаннет,Алексей Ягудин,Александр Абт
4,"Как переводится французское слово, от которого произошло слово «пасьянс»?",Терпение,Скромность,Ожидание,Случайность
5,Как называется певучее исполнение на музыкальных инструментах (подражание пению)?,Кантабиле,Тремоло,Кантилена,Канцона
6,Какой из этих городов расположен севернее?,Неаполь,Мадрид,Пекин,Анкара
7,"В каком из городов построено самое длинное в Польше здание, напоминающее своей формой и расположением балконов волну?",В Гданьске,В Сопоте,В Варшаве,В Гдыне
8,Где в человеческом скелете можно найти сесамовидные кости?,В области суставов,В ухе,В грудной клетке,В лицевом отделе черепа
9,Какого поэта Серебряного века однокашники прозвали «Гордой ламой»?,Осипа Мандельштама,Анну Ахматову,Софью Парнок,Валерия Брюсова
