,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих слов является именем собственным?,Иероним,Омоним,Топоним,Антоним
1,Название какого из этих элементов у древних греков означало «носитель света»?,Фосфор,Сера,Кислород,Неон
2,Какая из этих кошек является длинношёрстной?,Персидская,Корниш-рекс,Сфинкс,Русская голубая
3,Что является элементом фигурного катания?,Цак,Кутц,Чак,Сак 
4,"Какой футболист является рекордсменом по количеству врученных ему ""золотых мячей""?",Лионель Месси,Марко ван Бастен,Йохан Кройф,Мишель Платини
5,Какое из этих озер по площади самое маленькое?,Ильмень,Онежское,Байкал,Ладожское
6,Какая из этих карбоновых кислот - двухосновная?,Янтарная,Масляная,Капроновая,Изолимонная
7,Какой поэт написал стихотворение «Мой костёр в тумане светит...»?,Я. Полонский,Ф. Тютчев,А. Фет,Н. Некрасов
8,Кто стал лучшим бомбардиром чемпионата мира по футболу 1986 года?,Гари Линекер,Мишель Платини,Диего Марадона,Эмилио Бутрагеньо
9,Как называется прибор для определения эффективности взрывчатого вещества?,Баллистический маятник,Артиллерийская буссоль,Машина Атвуда,Трубка Прандтля
