,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Глубина какого человеческого чувства вдохновила А. С. Пушкина на создание маленькой трагедии «Моцарт и Сальери»?,Зависть,Великодушие,Сострадание,Жадность
1,На какой вопрос отвечал в стихах Джанни Родари?,Чем пахнут ремёсла?,Кто на свете всех милее?,Где раки зимуют?,"Кто сказал ""мяу""?"
2,"Какая футбольная команда в прошлом имела название ""Пищевик""?",Спартак,ЦСКА,Динамо,Зенит
3,"На каком стадионе принимают соперников футболисты марсельского клуба ""Олимпик""?","""Велодром""","""Автодром""","""Танкодром""","""Ипподром"""
4,"На пьедестале чьего памятника высечены слова: ""Остановивший Солнце, сдвинувший Землю""?",Николай Коперник,Джордано Бруно,Клавдий Птолемей,Галилео Галилей
5,Какому политическому деятелю Есенин читал свои стихи из цикла «Персидские мотивы»?,Сергей Киров,Анастас Микоян,Григорий Зиновьев,Лев Троцкий
6,Какой среди этих элементов периодической системы был назван в честь скандинавской богини красоты?,Ванадий,Висмут,Гелий,Германий
7,Как звали собаку Адольфа Гитлера?,Блонди,Барри,Балто,Дидо
8,"В какой стране находятся необычные скальные образования, называемые ""Дорога гигантов""?",Северная Ирландия,Австралия,Бразилия,Южная Африка
9,Какой из этих императоров Японии правил в эпоху Ямато?,Ритю,Кэйко,Косё,Одзин
