,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое украшение французская королева подарила герцогу Бекингэму в романе «Три мушкетёра»? ,подвески ,колье ,браслеты ,серьги 
1,Чем на Руси занимался шинкарь?,Поил клиентов алкоголем,Лечил переломы,Ремонтировал колеса,Рубил капусту
2,На кого смотрит кенгуру на австралийском гербе?,На страуса,На оленя,На пингвина,На жирафа
3,Какой из этих футбольных суперклубов базируется в Голландии?,«Аякс»,«Ювентус»,«Бенфика»,«Реал»
4,"Кто организовал зарубежные ""русские сезоны"", прославившие в начале XX века русский балет?",Сергей Дягилев,Савва Мамонтов,Михаил Фокин,Вацлав Нижинский
5,В каком учреждении работал чиновником герой Леонида Филатова в фильме «Забытая мелодия для флейты»?,Главном управлении свободного времени,Главном управлении занятости населения,Главном управлении художественной самодеятельности,Главном управлении иностранных дел
6,Чему тождественно выражение cos(180° - ß)?,- cos ß, sin ß,- sin ß, cos ­ß
7,Какой химический элемент назван по имени лидийского (или фригийского) мифологического царя?,Тантал,Лантан,Вольфрам,Теллур
8,"Кто автор трилогии о жизни врача-нейрохирурга «Иван Иванович», «Дружба», «Дерзание»?",Антонина Коптяева,Галина Николаева,Вера Кетлинская,Вера Панова
9,"Кто из перечисленных рок-лидеров является также крупным живописцем, создавшим постеры всех музыкальных альбомов своей группы?",Эдмунд Шклярский,Константин Кинчев,Илья Кормильцев,Армен Григорян
