,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Под каким именем известен любителям советской поэзии Евгений Скурко?,Максим Танк,Егор Бронепоезд,Семён Пулемёт,Фёдор Пушка
1,Что отморозил себе дворовый мальчик из знаменитого стихотворения А. С. Пушкина?,Пальчик,Ушки,Ножки,Носик
2,"Какую шахматную фигуру у нас часто именуют «офицером», а на Западе «епископом»?",слона,коня,ладью,ферзя
3,Сколько звезд изображено на флаге Евросоюза?,12,11,14,9
4,Когда в СССР суббота была объявлена выходным днём?,7 марта 1967 года,7 марта 1957 года,7 марта 1947 года,7 марта 1937 года
5,В какой стране не успел побывать Афанасий Никитин во время своего хождения за три моря?,Китай,Индия,Персия,Турция
6,Какой архитектор представлял свой проект Дворца Советов в Москве?,Шарль Ле Корбюзье,Джон Нэш,Кристофер Рен,Роберт Адам
7,Назовите скульптора памятника Ивану Федорову в Москве,Волнухин,Опекушин,Мартос,Андреев
8,С каким металлом связано название тюрьмы во Дворце дожей в Венеции?,Свинец,Золото,Железо,Олово
9,Какое из этих простейших относится к жгутиковым?,Лямблия,Малярийный плазмодий,Эндамеба дизентерии,Балантидий
