,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что означают слова в начале известной песни: «Бесаме, бесаме мучо»?",Целуй меня крепче!,Мальчик xочет в Тамбов!,"Москва, звенят колокола!",Твой суп прокис!
1,Какой язык не является официальным в Бельгии?,Английский ,Немецкий,Нидерландский,Французский
2,Сколько звезд на флаге Китая?,Пять,Три,Четыре,Одна
3,Какой из проспектов Санкт-Петербурга не пересекается с Невским проспектом?,Московский,Лиговский,Суворовский,Литейный
4,Какие по счету летние Олимпийские игры прошли летом 2012 года в Лондоне?,Тридцатые,Двадцатые,Тридцать третьи.,Двадцать пятые
5,Кто выиграл «турнирный» чемпионат мира по шахматам ФИДЕ в 2000 году?,В. Ананд,А. Грищук,А. Широв,М. Адамс
6,Какую великую державу практически погубил политический принцип Liberum veto?,Речь Посполитая,Византия,Римская империя,Австро-Венгрия
7,"Как называется надгробный памятник в месте, которое не содержит останков покойного (символическая могила)?",Кенотаф,Транзи,Макабр,Гурий
8,В какой стране зародилась игра — прототип бадминтона?,Индия,Великобритания,Индонезия,Китай
9,"В каком жанре снят японский кинофильм ""Легенда о динозавре""?",Кайдзью Эйга,Сесёлингэки,Тямбара,Дзидай-гэки
