,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город с 1845 по 1936 годы называли Тифлисом?,Тбилиси,Туапсе,Кутаиси,Сухуми
1,Знамя каких войск первоначально украшал дракон?,драгуны,кирасиры,гусары,гренадеры
2,Какую карту в карточной игре кинг называют именно «кингом»?,короля червей,короля пик,короля треф,короля бубен
3,Под каким из этих названий идет на закуску плотва?,Вобла,Анчоусы,Килька,Шпроты
4,"Как назывался ящик, в который при царе Алексее Михайловиче складывали жалобы на дьяков и подьячих?",долгий,короткий,чёрный,ящик Пандоры
5,Какое озеро Африки является крупнейшим по объему?,Танганьика,Виктория,Ньяса,Чад
6,Что из перечисленного можно назвать гибко-суставчатым холодным оружием ударно-раздробляющего действия?,Кистень,Шестопер,Моргенштерн,Пернач
7,В каком индийском городе родился бог Кришна?,Матхура,Шрингери ,Канчипурам,Дхармастала
8,Какой король Польши был родом из Семиградья?,Стефан Баторий,Сигизмунд I,Станислав Лещинский,Казимир III
9,Какое количество хромосом составляет диплоидный набор кошки?,38,42,34,46
