,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого не относится к боевому холодному оружию?,Скальпель,Пернач,Дротик,Палаш
1,Как называется небольшая птичка с жёлтыми пёрышками на голове?,Королёк,Князёк,Царёк,Римский папочка
2,Какой официальный национальный праздник отмечают в Туркмении с 1994 года?,День дыни,День винограда,День персика,День арбуза
3,"Какое из произведений Чайковского не входит в его ""балетную трилогию""?","""Иоланта""","""Спящая красавица""","""Щелкунчик""","""Лебединое озеро"""
4,Представителями какого народа были императоры последней династии в истории Китая?,Маньчжуры,Монголы,Ханьцы,Кидани
5,"Каково второе имя последней и самой известной египетской царицы из династии Птолемеев, любовницы Юлия Цезаря и Марка Антония?",Филопатор,Триафена,Береника,Алхимистка
6,Какая статуя является самой высокой в мире?,"«Будда Весеннего Храма», Китай","«Возрождение Африки», Сенегал","«Статуя Свободы», США","«Родина-мать», Волгоград"
7,В каком фильме сам Эльдар Рязанов сыграл эпизодическую роль астронома?,Забытая мелодия для флейты,Андерсен. Жизнь без любви.,Человек ниоткуда.,Небеса обетованные
8,Кем был Филипп Валуа по отношению к королю Франции Филиппу IV?,Племянник,Сын,Внук,Брат
9,"Кто автор слов: «Жизнь - это улыбка, даже тогда, когда по лицу текут слёзы»?",Моцарт,Гейне,Гёте,Бетховен
