,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называются правила расстановки знаков препинания?,Пунктуация,Пункция,Пунктура,Пуантилизм
1,Какого цвета линии разметки волейбольной площадки на чемпионатах мира?,Белого,Красного,Оранжевого,Жёлтого
2,Какого из этих Давидов прославила скрипка?,Давид Ойстрах,Царь Давид,Давид Сасунский,Давид Налбадян
3,Что из перечисленного растёт на деревьях?,Манго,Банан,Ананас,Арахис
4,В честь кого получил своё название город Санкт-Петербург?,Апостола Петра,Святого Петра Александрийского,Петра I,Петра II
5,Столицей какой державы был город Ниневия?,Ассирия,Элам,Аккад,Финикия
6,Какая религия занимает в Индии третье место по распространенности?,Христианство,Буддизм,Ислам,Сикхизм
7,"Что связывает Дениса Давыдова с деревней Бородино, сожжённой во время одноимённого сражения?",был сыном её владельца,отстроил её после войны,был там похоронен,оборонял её от французов
8,Кто написал древнейший китайский философский текст «Книга перемен»?,Фу Си,Лао Цзы,Автор неизвестен,Сунь Цзы
9,Сколько звезд на флаге Новой Зеландии?,Четыре,Пять,Две,Три
