,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кем оказался ""настоящий полковник"" в песне из репертуара Аллы Пугачёвой?",Уголовником,Лейтенантом,Подполковником,Капитаном
1,Сколько раз был женат Петр I?,2,1,4,3
2,Какой из перечисленных витаминов содержится в рыбьем жире?,A,F,C,B
3,"Что, по мнению Веры из к/ф ""Служебный роман"", делает женщину женщиной?",Обувь,Прическа,Костюм,Макияж
4,Какой металл был назван в честь героя греческой мифологии?,Кадмий,Натрий,Магний,Алюминий
5,Кто из маршалов СССР мастерил скрипки?,Тухачевский,Конев,Жуков,Василевский
6,Какой штат США называют «штатом гостеприимства»?,Миссисипи,Массачусетс,Миннесота,Мичиган
7,"Каким псевдонимом М. М. Зощенко подписывал свои фельетоны, печатавшиеся в юмористических журналах в 20-х годах XX века?",Гаврила,Ипполит,Апполинарий,Мефодий
8,"Как называется грандиозное полотно (15х114 м), изображающее восстание польских повстанцев во главе с Тадеушем Костюшко?",Рацлавицкая панорама,Ченстоховская панорама,Щекоцинская панорама,Гнезненская панорама
9,"В честь какого шведского физика получил название минерал, основу которого составляет вольфрамат кальция?",Карл Шееле,Сванте Аррениус,Йёнс Берцелиус,Георг Брандт
