,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется денежная единица Монголии?,Тугрик,Иена,Рубль,Евро
1,Имя одного из детских героев Марка Твена:,Гекльберри,Блюберри,Пилсберри,Расберри
2,При пересечении чего моряки по традиции устраивают праздник Нептуна?,Экватора,Южного тропика,Северного полюса,Гринвичского меридиана
3,"Что можно найти по «адресу»: Берег «Правды» моря Дейвиса, Земля Королевы Мэри?",Антарктическую станцию «Мирный»,Сокровища Флинта,Мифический остров-государство Атлантида,Мифическую страну Эльдорадо
4,"Как называется самопровозглашённое виртуальное государство-микронация, расположенное в штате Невада (США)?",Молоссия,Малороссия,Кокоссия,Барбароссия
5,"Какое изображение на деньгах Таиланда привело к закону, запрещающему топтать денежные знаки?",Портрет короля Таиланда,Буддийские храмы,Священный цветок лотос,Карта государства
6,За что рыба–старая жена получила своё название?,За привычку скрежетать зубами при беспокойстве,За каплеобразную форму тела,За пепельно-серую окраску чешуи и складки на плавниках,За неприятный запах свежевыловленной рыбы и икры
7,"Какой породы была собачка, с которой гулял куплетист Буба Касторский в фильме ""Новые приключения неуловимых""?",Чихуахуа,Той-терьер,Хин,Болоньез
8,"Оправдываясь за какой из совершенных поступков, герой Астрид Линдгрен — Эмиль из Лённеберги — сказал, что сделал его «по доброте душевной»?",Крепко поцеловал учительницу,Вырвал зуб у служанки,Накормил бедняков домашней едой,Купил на аукционе хромую курицу
9,К какому семейству жесткокрылых относятся жуки-ящерицы?,Грибовики,Скрытноеды,Таёжники,Шипоноски
