,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в просторечии называют солдатский вещевой мешок?,Сидор,Семен,Владлен,Федот
1,Какая планета названа не в честь божества?,Земля,Сатурн,Юпитер,Венера
2,"Как звали возлюбленного Анастасии Ягужинской в фильме ""Гардемарины, вперед?""",Александр Белов,Алеша Корсак,Шевалье Де Брильи,Никита Оленев
3,Какой русский князь был сыном Рюрика?,Игорь,Олег,Святослав,Трувор
4,Чем по сути является небулайзер?,Ингалятор,Инъектор,Релаксатор,Массажер
5,"Как звали кукольного мастера, изготовившего Пиноккио?",Джепетто,Джакомо,Джузеппе,Джованни
6,Какой полуостров является самым крупным?,Аравийский,Аляска,Пиренейский,Скандинавский
7,В какой день ноября проводятся каждые четыре года выборы президента США?,В 1-й Вт после 1-го Пн,За 20 дн. до дня Благодарения,В 1-е воскресенье,В любой по решению Сената
8,На территории какого государства расположен главный кампус Южнотихоокеанского университета — крупнейшего вуза Океании?,Фиджи,Соломоновы Острова,Вануату,Новая Зеландия
9,В опытах с каким металлом Хейке Камерлинг-Оннес в 1911 году обнаружил явление сверхпроводимости?,Ртуть,Олово,Палладий,Вольфрам
