,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какие пятна на карте Земли уменьшались благодаря географическим открытиям?,белые,зелёные,синие,Роршаха
1,Какой американский президент был актером?,Рейган,Кеннеди,Трумэн,Картер
2,В какой комбинации покера все карты одной масти?,Флэш,Карэ,Фулл-хауз,Стрит
3,﻿Когда закончилась II Мировая Война?,2 сентября,6 августа,9 мая,28 июня
4,"Как звали грузинскую княжну, вдову А. С. Грибоедова, прозванную «Чёрная роза Тифлиса»?",Нино Чавчавадзе,Анна Багратиони,Мария Шервашадзе,Елена Палавандова
5,Назовите первую в мире женщину - премьер-министра,Сиримаво Бандаранаике,Индира Ганди,Маргарет Тэтчер,Беназир Бхутто
6,"О ком эти слова: ""Пустое сердце бьётся ровно...""?",Дантес,Казанова,Дон Жуан,Онегин
7,Кто был самым молодым генералом армии и самым молодым командующим фронтом в истории Советских Вооруженных Сил?,Иван Черняховский,Андрей Ерёменко,Владимир Антонов,Фёдор Толбухин
8,При каком из этих заболеваний наблюдается массивное отслоение эпидермиса с летальностью до 70%?,Синдром Лайелла,Синдром Шегрена,Синдром Аспергера,Синдром Клерамбо
9,"Какая песня была названа лучшей песней тысячелетия согласно опросу, проведенному в 2000 году ""UK Official Chart"" ( ""Чарт тысячелетия"")?","""Bohemian Rhapsody""","""Hey Jude""","""Imagine""","""Another Brick In The Wall"""
