,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком месяце в Петербурге бывают Белые ночи?,Июнь,Апрель,Март,Май
1,В каких войсках воевал литературный герой Твардовского Василий Тёркин?,пехота,артиллерия,танковые войска,авиация
2,Какой технический приём используют борцы самбо?,мельницу,водокачку,сарай,оранжерею
3,Белёк — это чей новорожденный?,тюленей,дельфинов,китов,моржей
4,"Из чего индейцы делают калебас, сосуд для питья тонизирующего напитка мате?",Из древесной тыквы,Из кожи гуанако,Из глины,Из кости очкового медведя
5,Кто является авторами конституции Российской Федерации 1993 года?,Шахрай и Алексеев,Крашенинников и Коржаков,Селезнёв и Ходырев,Руцкой и Хасбулатов
6,"От чего в 1890 году законодательно отказалась Юта, чтобы стать полноправным штатом США?",Многожёнство,Рабовладение,Суд Линча,Употребление алкоголя
7,Кто из этих художников-экспрессионистов был гражданином Австрии?,О. Кокошка,П. Клее,Э. Нольде,Ф. Марк
8, Кому посвящено стихотворение М. Ю. Лермонтова «Нищий»?,Е. Сушковой,В. Лопухиной,Е. Быховец,М. Щербатовой
9,"Какая лососевая рыба по-другому официально, а не только в просторечии, называется красная?",Нерка,Таймень,Чавыча,Ленок
