,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В какой сказке А. С. Пушкина «царица вдруг пропала, будто вовсе не бывало»?",О золотом петушке,О мёртвой царевне,О царе Салтане,О рыбаке и рыбке
1,Какой элемент железнодорожного пути хотел использовать как грузило чеховский злоумышленник?,Гайка,Шайба,Шпала,Болт
2,О какой звезде пел Владимир Высоцкий?,Тау Кита,Фомальгаут,Альфа Центавра,Бета Ориона
3,Что из перечисленного не является месяцем французского республиканского календаря?,Мистраль,Флореаль,Жерминаль,Прериаль
4,"Что первоначально означало слово ""брюки"" (от нидерландского ""broek"")?",Штаны моряка,Штаны аристократа,Штаны солдата,Штаны мужские
5,Название какой столицы в переводе с персидского означает «понедельник»?,Душанбе,Ташкент,Бишкек,Ашхабад
6,"Как называлась операция, ставшая первым военным действием Второй мировой войны в Европе?",Операция «Гиммлер»,Операция «Гитлер»,Операция «Мюллер»,Операция «Геббельс»
7,Какое из флорентийских палаццо сейчас служит ратушей?,Палаццо Веккьо,Палаццо Строцци,Палаццо Питти,Палаццо Медичи-Риккарди
8,Какую фею считал своей родоначальницей род Плантагенетов?,Мелюзина,Палатина,Виллина,Моргана
9,"Кому принадлежит высказывание: «Жалок тот, кто не умеет умирать. Пятнадцатилетним мальчиком я уже знал это»?",Бетховен,Лермонтов,Моцарт,Горький
