,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какие музыкальные инструменты в русских сказках называют «самогудами»?,Гусли,Гудки,Трубы,Органы
1,Какой знаменитый мореплаватель возглавлял первое кругосветное плавание?,Ф. Магеллан,Ф. Ф. Беллинсгаузен,Х. Колумб,В. Беринг
2,Какая птица зимой впадает в спячку?,Американский козодой,Колибри,Чёрный стриж,Обыкновенный скворец
3,Из какого мяса делают пожарские котлеты?,Курятина,Свинина,Баранина,Говядина
4,"Кто автор строк: «Только грянули гармошки что есть мочи, и руками развела тишина...»?",Роберт Рождественский,Леонид Дербенев,Илья Резник,Михаил Танич
5,Кто дольше всех в 20 столетии был премьер-министром Великобритании?,Маргарет Тэтчер,Уинстон Черчилль,Джеймс Макдональд,Гарольд Макмиллан
6,Кто автор строк: «Учитель! Перед именем твоим позволь смиренно преклонить колени!»?,Некрасов,Тютчев,Пушкин,Лермонтов
7,Какой цветок на Руси называли лоскутницей?,василёк,мать-и-мачеха,ромашка,клевер
8,Кто создал средневековую империю Маджапахит?,яванцы,сунды,малайцы,мадурцы
9,Из чего в будапештском парке в 1896 году был построен исторический павильон «Замок Вайдахуняд»?,"Дерево, фанера, папье-маше","Каучук, пластик, сталь","Тесто, шоколад, глазурь","Мрамор, гранит, кирпич"
