,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, согласно известному выражению, было с индюком до того, как он попал в суп?",Он думал,Он сплетничал,Он пел,Он зашёл на Рождество
1,Что может быть барабанным?,Рудимент,Раритет,Паритет,Приоритет
2,Кто является автором песен рок-группы AC/DC?,Ангус Янг,Джимми Пейдж,Оззи Осборн,Джим Моррисон
3,Что изучает гляциолог?,Лёд,Огонь,Созвездия,Растения
4,Выше какого здания Николай I запретил строить дома в Санкт-Петербурге?,Зимний Дворец,Смольный институт,Исакиевский собор,Адмиралтейство
5,Как переводится на русский язык название города Душанбе?,Понедельник,Пятница,Воскресенье,Среда
6,"В каком году состоялся неудачный поход Игоря Святославича против половцев, послуживший темой ""Слова о полку Игореве""?",1185,1035,1135,1085
7,"Кто является автором эмпирического правила, которое в общем виде звучит так: ""20% усилий дают 80% результата, а остальные 80% усилий — лишь 20% результата""?",Вильфредо Парето,Эдвард Мёрфи,Сирил Паркинсон,Генри Форд
8,В свитерах какого цвета пятёрка Ларионова выступала на тренировках сборной СССР по хоккею?,Зелёного,Жёлтого,Синего,Красного
9,"В каком городе находится улица Планировочная, которая пересекает саму себя и параллельна самой себе?",Новосибирск,Москва,Казань,Ташкент
