,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что было нарисовано на холсте в каморке Папы Карло?,Котелок,Дверь,Золотой ключик,Сверчок
1,"Русский землепроходец, изучавший Камчатку в 1697-1699 годах и давший ее подробное описание.",В.В. Атласов,Ф.Ф. Беллинсгаузен,Н.М. Пржевальский,С.И. Дежнев
2,На какую геометрическую фигуру похож хоппер-дозатор?,Трапеция,Ромб,Цилиндр,Прямоугольник
3,"Какая из этих лошадей относится не к литературным, а к историческим персонажам?",Инцитатус,Боливар,Заседатель,Россинат
4,"Какой библейский персонаж аналогичен древнегреческому Девкалиону, сыну Прометея?",Ной,Авраам,Иона,Каин
5,Какие из этих плодов собирают с эбенового дерева?,Хурма,Манго,Киви,Папайя
6,Какое древнегреческое мифическое создание  имело большее количество голов?,Тифон,Гидра,Ехидна,Цербер
7,"Какая марка виски «Джонни Уокер» представляет смесь 16 редких сортов, некоторым из которых 50 лет?",«Блю Лейбл»,«Платинум Лейбл»,«Дабл Блэк»,«Голд Лейбл»
8,В каком из этих фильмов Александр Михайлов не снимался?,«Бабник»,«Приезжая»,«Гангстеры в океане»,«Змеелов»
9,В каком районе Москвы в 2007 году была сооружена уменьшенная копия Золотых ворот Владимира?,Соколиная гора,Кузьминки,Ясенево,Марьина роща
