,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем стрелял в оленя барон Мюнхгаузен?,Вишневой косточкой,Солью,Шрапнелью,Мелкими камешками
1,В чём была сила ветхозаветного героя Самсона?,В волосах,В руках,В ногах,Во взгляде
2,Какой из этих носителей информации появился позже?       ,Blu-ray Disk ,Digital Versatile Disc ,Compact Disk,Floppy Disk
3,Профессор какого университета придумал смайлики?,"Карнеги Мелон Университет, США","Сорбонна, Франция","МГУ, Россия","Университет Киото, Япония"
4,Какую музыкальную группу основал известный рок-певец Крис Норман?,"""Smokie""","""Siade""","""Sweet""","""Status Quo"""
5,В каком городе находится международный аэропорт «Никола Тесла»?,Белград,Любляна,Сараево,Загреб
6,Что является обязательным ингредиентом русского супа - кальи?,Огуречный рассол,Белые грибы,Горох,Репа
7,Каким необычным способом появился на свет великан Гаргантюа?,Из уха матери,Из пятки отца,Из бедра отца,Из носа матери
8,Какая из пар анаграмм соответствует связке «город-миллионер — музыкальный инструмент»?,Шанхай и шахнай,Дакар и дарак,Каракас и каскара,Самара и сарама
9,"Какое название дал монгольский хан Хубилай столице империи Юань, основанной им в завоёванном Китае в 1271 году?",Даду,Ичан,Аксу,Хэби
