,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое отчество было у Петра I?,Алексеевич,Александрович,Иванович,Васильевич
1,"Мореплаватель, открывший в 1492 г. Антильские острова и берега средней и южной Америки.",Х. Колумб,Ф.Ф. Беллинсгаузен,Г.Я. Седов,В. Беринг
2,Как назывались в Древнем Риме празднества в честь Диониса?,Вакханалии,Оргии,Сатурналии,Симпозиумы
3,"Кто из героев ""Гамлета"" остался живым к концу пьесы?",Горацио,Гертруда,Полоний,Клавдий
4,Что было побудительной причиной для начала борьбы Махатмы Ганди за права индийцев?,Вышвырнули из поезда,Его не приняли на работу,Проиграл дело в суде,Избили в полиции
5,На гербе какого государства вы не найдете ни одного изображения звезды?,Свазиленд,Сомали,Сингапур,Словения
6,"Какой из этих пароходов затонул, подорвавшись на мине?",«Ленин»,«Совнарком»,«Буревестник»,«Челюскин»
7,У подножия мемориала Защитникам Москвы начертаны слова: «Здесь в сорок первом началась дорога в победоносный сорок пятый год!». Кто автор этих строк?,Р. Рождественский,Д. Самойлов,М. Луконин,Ю. Друнина
8,"Кто автор строк: «Времена не выбирают, в них живут и умирают»?",А. Кушнер,Б. Пастернак,О. Мандельштам,Д. Самойлов
9,"В каком литературном произведении можно встретить вымышленную болезнь ""дуодиапсихоз""?","""Честный шарлатан"" Дж. К. Честертона","""Лигейя"" Э. А. По","""Красная комната"" А. Стриндберга","""Превращение"" Ф. Кафки"
