,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город является столицей Казахстана?,Астана,Ереван,Рига,Баку
1,Что означает код ошибки сервера 404?,Страница не найдена,Сервис недоступен,Внутренняя ошибка сервера,Доступ запрещен
2,Чье конструкторское бюро создало самый большой в мире транспортный самолет?,Антонова,Туполева,Яковлева,Ильюшина
3,Какого статуса чиновников не существовало в петровской «Табели о рангах»?,Духовного,Военного,Придворного,Штатского
4,"Что, в переводе с греческого языка, означало слово «трирема»?",Три весла,Три мачты,Три корабля,Три паруса
5,Какая рыба содержит больше всего белка?,Тунец,Хек,Минтай,Лосось
6,Какая из этих трагедий была написана Шекспиром раньше?,«Ромео и Джульетта»,«Король Лир»,«Отелло»,«Юлий Цезарь»
7,"Как назывался первый в мире подводный минный заградитель, спроектированный Михаилом Петровичем Налётовым?",«Краб»,«Омар»,«Осьминог»,«Спрут»
8,Кто был последним королем из династии Плантагенетов?,Ричард III,Генрих VII,Яков I,Эдвард II
9,"Какой жанр  оперы В. А. Моцарта ""Дон Жуан""?",Веселая драма,Забавная трагедия,Грустная легенда,Печальная комедия
