,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звучит вывод стихотворения С. Михалкова ""А что у вас?""",Мамы разные нужны,Тёти явно пригодятся,Дядям надо постараться,Папы всякие важны
1,Где министры российского правительства хранили бюджеты ведомств?,В банке,В кремле,В Цюрихе,В сейфе
2,Какое из этих произведений написано Александром Дюма?,"""Черный тюльпан""","""Маска Красной смерти""","""Женщина в белом""","""Красное и черное"""
3,Какой из этих китов относится к усатым?,Финвал,Кашалот,Клюворылый кит,Косатка
4,Какой из этих российских загранпаспортов имеет обложку темно-синего цвета?,Служебный,Общегражданский,Паспорт моряка,Дипломатический
5,Фаворитом какой российской императрицы был граф Бирон?,Анны Иоанновны,Екатерины I,Елизаветы Петровны,Екатерины II
6,"Как продолжить фразу психиатра Карла Густава Юнга: «Покажите мне психически здорового человека, и я ... »?",Вам его вылечу,"Покажу, что он понимает себя","Скажу, в чём его душевная опора",Найду в нём рубцы старых психических ран
7,"Какую награду во время Великой Отечественной войны часто называли ""боевиком""?",Орден Красного Знамени,"Медаль ""За отвагу""",Орден Отечественной войны,"Медаль ""За боевые заслуги"""
8,Разновидностью какого минерала является декоративно-поделочный камень авантюрин?,Кварц,Циркон,Берилл,Гранат
9,"В каком московском парке расположен архитектурный комплекс ""Добрый ангел мира""?",Парк 850-летия Москвы,Екатерининский парк,Парк Олимпийской деревни,Парк Победы
