,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую из этих актрис зовут не Лариса?,Рязанова,Гузеева,Удовиченко,Лужина
1,"Что, согласно Амброзу Бирсу, «мудрому открывает, а от глупого скрывает недостаточность его знаний»?",Образование,Опыт,Интуиция,Удача
2,Как называется самая маленькая черепаха?,Мускусная,Лучистая,Грифовая,Зелёная
3,Кто из этих шахматистов никогда не был чемпионом мира?,В. Корчной,Р. Фишер,В. Смыслов,А. Карпов
4,В какой стране была создана компьютерная игра «Тетрис»?,Россия,Китай,Венгрия,США
5,"На какой сезон выпадали дни, которые греки называли «алкионины дни», то есть дни счастливого покоя?",Зима,Лето,Осень,Весна
6,Как назывался погибший по сюжету фильма А. Куарона «Гравитация» американский многоразовый космический корабль?,«Эксплорер»,«Коламбия»,«Атлантис»,«Челленджер»
7,В иды какого месяца убили Цезаря?,Март,Июнь,Апрель,Май
8,Сколько лучей у звезды на флаге Маршалловых Островов?,24,7,12,5
9,"Кто из перечисленных античных учёных был выдающимся врачом, одним из первых специалистов в области физической терапии, психотерапии и молекулярной медицины?",Асклепиад Вифинский,Асклепиад Мендесский,Асклепиад Мирлейский,Асклепиад Флиунтский
