,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется пьеса, по которой снят фильм «Гусарская баллада»?",«Давным-давно»,«Старик со старухой»,«Жили-были»,«В некотором царстве»
1,"Японец учится делать это в 10 раз медленнее европейца, но, научившись, делает это в 4 раза быстрее. Что?",Писать,Ходить,Говорить,Читать
2,Какая из этих модных новинок появилась у советских граждан позже всего?,рубашка поло,мохеровый свитер,болоньевый плащ,водолазка
3,Какое время суток находилось в ведении древнегреческой богини Авроры?,Утро,День,Ночь,Вечер
4,При какой температуре вода имеет наибольшую плотность?,  4 град С,"-1,96 град С",0 град С,Абсолютный ноль
5,"За какую фигуру, согласно правилам ФИДЕ, нужно взяться сначала, собираясь произвести рокировку?",за короля,одновременно за обе,за ладью,не имеет значения
6,Кто был изображен на банкноте в 100 рублей образца 1910 года?,Екатерина II,Петр I,Александр III,Николай II
7,К какому семейству относятся лемминги?,хомяковые,крысиношиншилловые,мышиные,тушканчиковые
8,На реке Калке в 1223 г. монголо-татарские войска одержали победу над русско-половецкими. Где это было с точки зрения современной географии?,Донецкая область Украины,Ростовская область,Саратовская область,Харьковская область Украины
9,"Кто автор знаменитой фразы «Плох тот гусар, который дожил до 30 лет!»?",Антуан де Ласалль,Михаил Кутузов,Яков Кульнев,Жан Ланн
