,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На какой праздник Александр III подарил жене первое из яиц Фаберже?,на Пасху,на серебряную свадьбу,на именины,на Рождество
1,Какой поделочный камень издревле ценился в Китае выше других?,Нефрит,Яшма,Опал,Жадеит
2,"Вдоль пролёта какого моста установлены специальные телефоны с надписями ""Надежда есть. Позвони""?",Золотые Ворота,Босфорский мост,Бруклинский мост,Тауэрский мост
3,"В каком российском городе вы можете посетить ""Музей Арктики и Антарктики""?",Санкт-Петербург,Норильск,Мурманск,Салехард
4,В какую игру построенный недавно в Японии робот стал обыгрывать человека в 100 процентах случаев?,Камень-ножницы-бумага,Домино,Шашки,Шахматы
5,"Какое воинское звание было у героя романа Эрнеста Хемингуэя «Прощай, оружие!»?",Лейтенант,Сержант,Майор,Полковник
6,"Музыка какого композитора звучит в фильме ""Однажды в Америке""?",Эннио Морриконе,Нино Рота,Фрэнсис Ли,Мишель Легран
7,Какую оперную партию Ф. Шаляпин не исполнял?,Евгений Онегин,Борис Годунов,Иван Сусанин,Мефистофель
8,Кто в XVI веке в Японии совершил головокружительный карьерный взлёт от подносчика сандалий до фактического главы государства?,Тоётоми Хидэёси,Акэти Мицухидэ,Токугава Иэясу,Ода Нобунага
9,В какой стране погиб мастер фронтового репортажа Роберт Капа?,Вьетнам,Корея,Германия,Франция
