,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как заканчивается строчка популярного романса «Средь шумного бала...»?,Случайно,Обычно,По сценарию,Ненароком
1,Как переводится на польский язык слово «чай»?,Herbata,Napój,Trava,Čaj
2,Какого цвета цветки у томата?,Жёлтые,Белые,Красные,Голубые
3,На страницах какого романа Жорж Санд можно встретить композитора Йозефа Гайдна и полководца Яна Жижку?,«Консуэло»,«Валентина»,«Снеговик»,«Индиана»
4,Чем занимались жена и старшие дочери Николая II во время Первой мировой войны?,Были сёстрами милосердия,Шили обмундирование для солдат,"Работали в редакции ""Правительственного вестника""",Писали мемуары о войне
5,Какую премию первым среди советских граждан получил в 1960 году Святослав Рихтер?,«Грэмми»,«Оскар»,«Эмми»,Нобелевскую премию мира
6,На могильном камне какого американского писателя высечены слова: «Не пытайся»?,Чарльз Буковски,Джером Дэвид Сэлинджер,Роберт Энсон Хайнлайн,Марио Пьюзо
7,Какой синдром получил название по имени дочери французского романиста В. Гюго?,Синдром Адели,Синдром Алисы,Синдром Полианны,Синдром Мириззи
8,"Какой неисправный предмет стал первой вещью, проданной на онлайн-аукционе AuctionWeb, позже ставшим известным как eBay?",Лазерная указка,Ножовка по дереву,Синусная линейка,Электробритва
9,"В официальном названии какого из этих штатов США отсутствует термин ""содружество""?",Иллинойс,Пенсильвания,Кентукки,Виргиния
