,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сочетание каких двух карт называется марьяжем?,король и дама,туз и король,валет и дама,король и валет
1,"В какой из игр есть ворота, но нет вратаря?",регби,гандбол,мотобол,водное поло
2,На каком поле стоит памятник французским солдатам?,Бородинское,Марсово,Куликово,Прохоровское
3,"На флаге какой страны полосы три, а цветов всего два?",Австрия,Бельгия,Ирландия,Люксембург
4,"В арсенале какого специалиста есть и сокол, и полутёрок?",штукатур,ювелир,фрезеровщик,каменотёс
5,Какая ценность была спрятана в одной из шести статуэток в рассказе Конан Дойла «Шесть Наполеонов»?,жемчужина,бриллиант,сапфир,золотой самородок
6,Какая станция Московского Метрополитена находится на глубине 84 метра?,Парк Победы,Крылатская,Новокосино,Площадь Революции
7,На какой срок президент Бразилии может покидать страну без разрешения Национального конгресса?,На 15 дней,На месяц,На неделю,На 3 недели 
8,Какова примерная масса Царь-пушки?,40 тонн,20 тонн,50 тонн,30 тонн
9,В каком году Петром I был учрежден Андреевский флаг?,1699,1709,1719,1689
