,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой актер сыграл Гарри Поттера?,Дениел Редклиф,Джет Мейсон,Руперт Гринт,Кью Денонс
1,Как называется внешний световой прибор автомобиля для обозначения габаритных размеров?,Подфарник,Подстаканник,Подрамник,Подсвечник
2,Как называется водяной орех?,Чилим,Арахис,Трепанг,Фейхоа
3,Как называется клапан в духовом музыкальном инструменте?,пистон,патрон,капсюль,гильза
4,Кого Шекспир назвал двуспинным зверем?,Любовную пару,Литературного критика,Черепаху,Верблюда
5,"Какие тягловые животные с кличками Машка и Мишка входили в расчет орудия, совершившего, по свидетельству очевидцев, один из первых выстрелов по Рейхстагу?",Верблюды,Лошади,Волы,Быки
6,Как назывался первый сборник стихов Маяковского?,«Я»,«Мы»,«Ты»,«Вы»
7,"Кто из этих бывших героев ""Формулы-1"" основал собственную авиалинию?",Ники Лауда,Ален Прост,Найджел Мэнселл,Джеки Стюарт
8,Какое растение существует на самом деле?,лох индийский,лох греческий,лох русский,лох чилийский
9,Как звали последнего короля Египта?,Фуад II,Хусейн,Фейсал,Фахд
