,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чего нет у ворот в регби?,Сетки,Всего перечисленного,Перекладины,Штанги
1,Что украшает генеральские брюки?,лампасы,пампасы,выкрутасы,лясы
2,Что на Руси заменило пальмовые ветви во время ежегодного отмечания входа Иисуса Христа в Иерусалим?,ветки вербы,ветки рябины,ветки мимозы,ветки ольхи
3,Какие лычки нашиты на погоны старшего сержанта Российской армии?,одна широкая,одна узкая,две узких,три узких
4,"Как называлось судно, на котором отправились в плавание герои романа Жюля Верна ""Пятнадцатилетний капитан""?","""Пилигрим""","""Дельфин""","""Завет""","""Призрак"""
5,Произведения какого автора почти всегда связаны со скачками и скаковыми лошадьми?,Дик Френсис,Филип Дик,Джеймс Чейз,Джон Гришэм
6,Какой персонаж в романе А.Дюма носил имя дю Валлон де Брасье де Пьерфон?,Портос,Фуке,Мордаунт,Коменж
7,Укажите годы жизни В. Маяковского,1893-1930,1792-1856,1860-1904,1814-1861
8,"Президент какого африканского государства в 1982 году инициировал закон, запрещающий гражданам шутить над его фамилией?",Зимбабве,Либерия,Кения,Мали
9,У автомобилей какой из этих стран международный регистрационный знак DZ?,Алжир,Замбия,Бенин,Белиз
