,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой буквой не обозначают ось в декартовой системе координат?,W,X,Y,Z
1,Как переводится латинская фраза «Fiat lux»?,Да будет свет!,Тушите свет!,Свет очей моих,Крутая итальянская машина
2,Какую картину написал НЕ Василий Верещагин?,«Граница Тибета»,«Калмыцкая молельня»,«Двери Тамерлана»,«Японский священник»
3,Какое максимальное число игроков может одновременно находиться на льду во время хоккейного матча?,12,8,10,14
4,Что насекомые и членистоногие делают мандибулами?,жуют,смотрят,слушают,размножаются
5,"Какому писателю так и не присудили Нобелевскую премию, хотя его кандидатура обсуждалась Нобелевским комитетом?",Лев Толстой,Иван Бунин,Михаил Булгаков,Александр Куприн
6,"Что в XVIII веке петербуржцы называли ""шутихи""?",Фонтаны,Карусели,Ледяные горки,Катки
7,Какая из индийских каст ниже остальных?,Шудры,Брахманы,Вайшьи,Кшатрии
8,В каком веке были установлены часы на Спасской башне?,В XVI,В XVII,В XVIII,В XV
9,"Какими магматическими горными породами являются пироксениты, перидотиты, дуниты и оливиниты?",ультраосновными,основными,кислыми,средними
