,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как назвал своё полотно Иван Айвазовский?,«Девятый вал»,«Второй подбородок»,«Третий — лишний»,«Пятое колесо»
1,"Где сидела Маша, когда кричала медведю: «Не садись на пенёк, не ешь пирожок!»?",в коробе,на дереве,на крыше,дома
2,Какова была первая профессия главной героини сериала «Просто Мария»?,Служанка,Продавщица,Танцовщица,Пастушка
3,День какого цветка отмечают французы 1 мая?,ландыш,крокус,подснежник,гиацинт
4,В какой стране находится Суэцкий канал?,Египет,Израиль,Ливия,Тунис
5,Король какой страны подарил Петру I Янтарную комнату?,Пруссии,Франции,Швеции,Дании
6,Как в православном календаре называется масленая неделя?,Сырная,Сладкая,Творожная,Блинная
7,Сколько автономных областей насчитывается в Испании?,17,13,15,20
8,Кто является автором идеи премии Оскар?,Луис Майер,Джозеф Шенк,Гарольд Ллойд,Дуглас Фэрбенкс
9,В каком полку служил Лермонтов?,Лейб-гвардии Гусарский Его Величества полк,Драгунский лейб-гвардии полк,Павловский лейб-гвардии полк,Измайловский лейб-гвардии полк
