,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих слов является именем собственным?,Иероним,Омоним,Топоним,Антоним
1,Как называется одна из песен группы «Дискотека Авария»?,«Суровый рэп»,«Жестокий рок»,«Твёрдая попса»,«Холодный металл»
2,"Какой язык программирования своим названием показывает, что предназначен для начинающих?",бейсик,ада,си,паскаль
3,Какой из этих городов расположен южнее других?,Магадан,Якутск,Туруханск,Анадырь
4,Какой из этих российских городов не входит в Золотое кольцо?,Павловский Посад,Ярославль,Кострома,Суздаль
5,Какого цвета лошадь каурой масти?,Рыжая,Коричневая,Черная,Серая
6,Какая валюта используется в Панаме?,Бальбоа,Пизарро,Кортес,Кабрал
7,Какой из этих мостов соединяет Швецию и Данию?,Эресуннский,Старый Свинесундский,Эландский,Эльвсборгский 
8,На какой трассе «Формулы-1» погиб великий Айртон Сенна?,Имола,Сильверстоун,Монца,Монако
9,В каком американском городе создано издательство имени Чехова?,Нью-Йорк,Портленд,Бостон,Чикаго
