,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,У чего есть устье?,у реки,у озера,у тайги,у холма
1,"Близ какого населенного пункта весной 1940 года по решению НКВД СССР было расстреляно более 20 тысяч польских граждан, в основном пленных офицеров?",Катынь,Налибоки,Залещики,Станислав
2,"Какой ответ получила Софья Фамусова, спросив: «Который час?»?","Седьмой, осьмой, девятый",Всё врут календари,"Тсс, отец",Уж полночь близится
3,Какой геологический период не относится к кайнозойской эре?,Мел,Палеоген,Четвертичный,Неоген
4,Какая дистанция дважды принесла Абэбэ Бикиле золотую Олимпийскую медаль?,Марафон,5000 м,3000 м с препятствиями,10000 м
5,Какое из этих государств - конституционная монархия?,Нидерланды,Австрия,Ирландия,Португалия
6,Выставки какого русского художника запрещал посещать солдатам немецкий фельдмаршал Мольтке?,Василий Верещагин,Алексей Венецианов,Карл Брюллов,Василий Тропинин
7,"Какой ассирийский правитель восстановил в 679 г. до н. э. Вавилон, разрушенный его отцом?",Асархаддон,Семирамида,Ашшурбанипал,Саргон II
8,"Какая российская рок-группа исполнила песню ""Клен"" на стихи Сергея Есенина в фильме ""По ту сторону волков""?","""ЧайФ""","""Аквариум""","""Пикник""","""Сплин"""
9,"Кто стал победителем первого сезона российского телешоу ""Битва экстрасенсов""?",Наталья Воротникова,Турсуной Закирова,Зулия Раджабова,Александр Литвин
