,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что делает бабушка в песне Гарика Сукачёва?,курит трубку,радуется кубку,носит юбку,любит Бубку
1,Какой актер озвучивал Шарика в известном мультипликационном фильме?,Дуров,Табаков,Тихонов,Боярский
2,Кого из этих глав церквей часто называют понтификом?,Папа римский,Католикос всех армян,Патриарх Московский и всея Руси,Патриарх Константинопольский
3,Как звали отца диснеевской Русалочки?,Тритон,Протей,Нерей,Нептун
4,Назовите столицу летней Олимпиады в 2008 году,Пекин,Дели,Анкара,Ханой
5,Где в Лос-Анжелесе проводится церемония награждения «Оскар»?,Театр «Долби»,Амансен-театр,Голливуд-боул,Стэйплс-центр
6,Кто был последним представителем династии Рюриковичей на русском престоле?,Василий Шуйский,Иван IV,Василий III,Борис Годунов
7,"У какого единственного в мире хоккеиста перстней за победы в Кубке Стэнли больше, чем пальцев на руках?",Анри Ришар,Жан Беливо,Морис Ришар,Иван Курнуайе
8,"Какой советский хоккеист пропустил Олимпиаду 1984 года в Сараево из-за дисквалификации, полученной за кражу в шведском магазине детских и женских вещей?",Вячеслав Быков,Владимир Ковин,Александр Кожевников,Игорь Стельнов
9,"Что из этого не входило в ""Три корейских государства"" (I - VII вв.)?",Окчо,Силла,Пэкче,Когурё
