,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих блюд мог есть за своим столом Юрий Долгорукий?,Овсяная каша,Томатная паста,Картофельное пюре,Кукурузные xлопья
1,Как заканчивается фраза песенки из мульфильма: «Куда идём мы с Пятачком…»?,Большой-большой секрет,Никому не расскажем,Не ваше дело,Узнаете после рекламы
2,Какой из этих турниров большого тенниса является неофициальным чемпионатом мира среди женщин?,Кубок Федерации,Кубок Девиса,Кубок Стенли,Кубок Хопмана
3,Под какую мелодию не танцуют танго?,«Черный кот»,«Брызги шампанского»,«Утомленное солнце»,"«Скажите, почему…»"
4,Правитель с каким именем не царствовал в России?,Сергей,Федор,Борис,Михаил
5,Какой из этих годовщин свадьбы нет в русской культуре?,Берёзовой,Деревянной,Кедровой,Дубовой
6,"Какой космонавт проводил ""Уроки из космоса"" для привлечения внимания молодежи к космосу?",Александр Серебров,Александр Волков,Виктор Афанасьев,Владимир Аксенов
7,Какую роль первоначально выполняли в европейских армиях корнеты?,Знаменосцев,Денщиков,Адъютантов,Посыльных
8,Какая царевна указала Одиссею путь во дворец царя феаков Алкиноя?,Навсикая,Ифигения,Саламина,Антиноя
9,"Кем не был кандидат на трон Украины, политик и поэт Василь Вышиваный?","Офицером дивизии СС ""Галичина""",Советским заключенным,Эрцгерцогом Австро-Венгрии,Полковником сечевых стрельцов
